deal_id,stage,stage_order,stage_duration_days,rep,region,segment,seller_tenure_years,seller_tenure_bucket,approval_count,quote_revisions,outcome
7595,Quote,4,2.69,REP_072,North America,SMB,9.0,6+,2,1,Lost
7596,Lead,1,3.9,REP_097,North America,Mid-Market,7.4,6+,1,0,Won
7596,Qualify,2,3.43,REP_097,North America,Mid-Market,7.4,6+,1,0,Won
7596,Opportunity,3,4.63,REP_097,North America,Mid-Market,7.4,6+,1,0,Won
7596,Quote,4,8.8,REP_097,North America,Mid-Market,7.4,6+,1,0,Won
7596,Close,5,4.08,REP_097,North America,Mid-Market,7.4,6+,1,0,Won
7597,Lead,1,0.63,REP_116,APAC,SMB,6.1,6+,3,1,Lost
7597,Qualify,2,2.91,REP_116,APAC,SMB,6.1,6+,3,1,Lost
7597,Opportunity,3,9.37,REP_116,APAC,SMB,6.1,6+,3,1,Lost
7597,Quote,4,1.87,REP_116,APAC,SMB,6.1,6+,3,1,Lost
7598,Lead,1,4.63,REP_083,APAC,Mid-Market,0.5,0-1,1,0,Lost
7598,Qualify,2,2.79,REP_083,APAC,Mid-Market,0.5,0-1,1,0,Lost
7599,Lead,1,0.74,REP_160,APAC,SMB,1.9,1-3,6,1,Lost
7599,Qualify,2,2.54,REP_160,APAC,SMB,1.9,1-3,6,1,Lost
7599,Opportunity,3,5.25,REP_160,APAC,SMB,1.9,1-3,6,1,Lost
7600,Lead,1,3.6,REP_174,LATAM,Mid-Market,3.9,3-6,3,4,Won
7600,Qualify,2,5.97,REP_174,LATAM,Mid-Market,3.9,3-6,3,4,Won
7600,Opportunity,3,12.77,REP_174,LATAM,Mid-Market,3.9,3-6,3,4,Won
7600,Quote,4,7.4,REP_174,LATAM,Mid-Market,3.9,3-6,3,4,Won
7600,Close,5,1.03,REP_174,LATAM,Mid-Market,3.9,3-6,3,4,Won
7601,Lead,1,1.71,REP_037,North America,SMB,2.2,1-3,5,3,Lost
7601,Qualify,2,2.53,REP_037,North America,SMB,2.2,1-3,5,3,Lost
7601,Opportunity,3,5.8,REP_037,North America,SMB,2.2,1-3,5,3,Lost
7602,Lead,1,0.75,REP_128,North America,Enterprise,3.1,3-6,0,1,Lost
7602,Qualify,2,5.59,REP_128,North America,Enterprise,3.1,3-6,0,1,Lost
7602,Opportunity,3,10.68,REP_128,North America,Enterprise,3.1,3-6,0,1,Lost
7602,Quote,4,10.26,REP_128,North America,Enterprise,3.1,3-6,0,1,Lost
7603,Lead,1,1.71,REP_055,EMEA,SMB,2.0,1-3,3,1,Lost
7603,Qualify,2,13.37,REP_055,EMEA,SMB,2.0,1-3,3,1,Lost
7603,Opportunity,3,6.83,REP_055,EMEA,SMB,2.0,1-3,3,1,Lost
7603,Quote,4,4.77,REP_055,EMEA,SMB,2.0,1-3,3,1,Lost
7604,Lead,1,0.19,REP_180,APAC,SMB,3.7,3-6,2,0,Lost
7604,Qualify,2,1.13,REP_180,APAC,SMB,3.7,3-6,2,0,Lost
7604,Opportunity,3,3.5,REP_180,APAC,SMB,3.7,3-6,2,0,Lost
7604,Quote,4,2.45,REP_180,APAC,SMB,3.7,3-6,2,0,Lost
7605,Lead,1,2.75,REP_046,APAC,SMB,3.6,3-6,3,1,Won
7605,Qualify,2,2.8,REP_046,APAC,SMB,3.6,3-6,3,1,Won
7605,Opportunity,3,6.68,REP_046,APAC,SMB,3.6,3-6,3,1,Won
7605,Quote,4,0.65,REP_046,APAC,SMB,3.6,3-6,3,1,Won
7605,Close,5,3.03,REP_046,APAC,SMB,3.6,3-6,3,1,Won
7606,Lead,1,1.68,REP_054,EMEA,SMB,0.3,0-1,0,2,Lost
7606,Qualify,2,1.33,REP_054,EMEA,SMB,0.3,0-1,0,2,Lost
7606,Opportunity,3,1.16,REP_054,EMEA,SMB,0.3,0-1,0,2,Lost
7607,Lead,1,1.62,REP_129,North America,Mid-Market,1.1,1-3,3,4,Lost
7607,Qualify,2,6.07,REP_129,North America,Mid-Market,1.1,1-3,3,4,Lost
7608,Lead,1,2.81,REP_143,LATAM,SMB,0.8,0-1,1,2,Lost
7609,Lead,1,2.01,REP_024,APAC,Enterprise,3.9,3-6,4,3,Won
7609,Qualify,2,8.47,REP_024,APAC,Enterprise,3.9,3-6,4,3,Won
7609,Opportunity,3,37.16,REP_024,APAC,Enterprise,3.9,3-6,4,3,Won
7609,Quote,4,27.59,REP_024,APAC,Enterprise,3.9,3-6,4,3,Won
7609,Close,5,10.98,REP_024,APAC,Enterprise,3.9,3-6,4,3,Won
7610,Lead,1,3.5,REP_101,APAC,Mid-Market,1.0,0-1,1,2,Lost
7610,Qualify,2,7.73,REP_101,APAC,Mid-Market,1.0,0-1,1,2,Lost
7611,Lead,1,1.11,REP_063,EMEA,SMB,2.1,1-3,2,0,Won
7611,Qualify,2,3.14,REP_063,EMEA,SMB,2.1,1-3,2,0,Won
7611,Opportunity,3,6.4,REP_063,EMEA,SMB,2.1,1-3,2,0,Won
7611,Quote,4,5.91,REP_063,EMEA,SMB,2.1,1-3,2,0,Won
7611,Close,5,1.46,REP_063,EMEA,SMB,2.1,1-3,2,0,Won
7612,Lead,1,6.02,REP_111,North America,Mid-Market,3.3,3-6,1,1,Won
7612,Qualify,2,5.09,REP_111,North America,Mid-Market,3.3,3-6,1,1,Won
7612,Opportunity,3,0.44,REP_111,North America,Mid-Market,3.3,3-6,1,1,Won
7612,Quote,4,7.49,REP_111,North America,Mid-Market,3.3,3-6,1,1,Won
7612,Close,5,1.33,REP_111,North America,Mid-Market,3.3,3-6,1,1,Won
7613,Lead,1,1.59,REP_101,APAC,SMB,1.0,0-1,5,0,Won
7613,Qualify,2,2.28,REP_101,APAC,SMB,1.0,0-1,5,0,Won
7613,Opportunity,3,4.38,REP_101,APAC,SMB,1.0,0-1,5,0,Won
7613,Quote,4,2.87,REP_101,APAC,SMB,1.0,0-1,5,0,Won
7613,Close,5,1.14,REP_101,APAC,SMB,1.0,0-1,5,0,Won
7614,Lead,1,3.51,REP_178,LATAM,SMB,5.3,3-6,2,1,Won
7614,Qualify,2,2.08,REP_178,LATAM,SMB,5.3,3-6,2,1,Won
7614,Opportunity,3,6.41,REP_178,LATAM,SMB,5.3,3-6,2,1,Won
7614,Quote,4,7.03,REP_178,LATAM,SMB,5.3,3-6,2,1,Won
7614,Close,5,4.74,REP_178,LATAM,SMB,5.3,3-6,2,1,Won
7615,Lead,1,2.45,REP_169,North America,SMB,0.2,0-1,1,2,Won
7615,Qualify,2,1.95,REP_169,North America,SMB,0.2,0-1,1,2,Won
7615,Opportunity,3,0.25,REP_169,North America,SMB,0.2,0-1,1,2,Won
7615,Quote,4,4.13,REP_169,North America,SMB,0.2,0-1,1,2,Won
7615,Close,5,0.92,REP_169,North America,SMB,0.2,0-1,1,2,Won
7616,Lead,1,1.11,REP_118,EMEA,SMB,2.7,1-3,2,4,Won
7616,Qualify,2,1.84,REP_118,EMEA,SMB,2.7,1-3,2,4,Won
7616,Opportunity,3,4.04,REP_118,EMEA,SMB,2.7,1-3,2,4,Won
7616,Quote,4,2.07,REP_118,EMEA,SMB,2.7,1-3,2,4,Won
7616,Close,5,2.83,REP_118,EMEA,SMB,2.7,1-3,2,4,Won
7617,Lead,1,2.33,REP_123,North America,SMB,3.9,3-6,1,2,Lost
7617,Qualify,2,1.85,REP_123,North America,SMB,3.9,3-6,1,2,Lost
7617,Opportunity,3,9.66,REP_123,North America,SMB,3.9,3-6,1,2,Lost
7618,Lead,1,4.99,REP_162,APAC,Enterprise,5.5,3-6,4,6,Lost
7619,Lead,1,0.59,REP_034,North America,Mid-Market,5.0,3-6,1,2,Won
7619,Qualify,2,3.76,REP_034,North America,Mid-Market,5.0,3-6,1,2,Won
7619,Opportunity,3,18.3,REP_034,North America,Mid-Market,5.0,3-6,1,2,Won
7619,Quote,4,2.88,REP_034,North America,Mid-Market,5.0,3-6,1,2,Won
7619,Close,5,1.55,REP_034,North America,Mid-Market,5.0,3-6,1,2,Won
7620,Lead,1,2.35,REP_131,North America,Enterprise,5.8,3-6,3,1,Won
7620,Qualify,2,11.0,REP_131,North America,Enterprise,5.8,3-6,3,1,Won
7620,Opportunity,3,13.81,REP_131,North America,Enterprise,5.8,3-6,3,1,Won
7620,Quote,4,4.51,REP_131,North America,Enterprise,5.8,3-6,3,1,Won
7620,Close,5,2.78,REP_131,North America,Enterprise,5.8,3-6,3,1,Won
7621,Lead,1,1.89,REP_139,APAC,SMB,2.6,1-3,1,1,Lost
7621,Qualify,2,2.08,REP_139,APAC,SMB,2.6,1-3,1,1,Lost
7621,Opportunity,3,5.26,REP_139,APAC,SMB,2.6,1-3,1,1,Lost
7621,Quote,4,0.66,REP_139,APAC,SMB,2.6,1-3,1,1,Lost
7622,Lead,1,0.31,REP_023,LATAM,Enterprise,2.9,1-3,3,2,Lost
7622,Qualify,2,2.18,REP_023,LATAM,Enterprise,2.9,1-3,3,2,Lost
7622,Opportunity,3,15.43,REP_023,LATAM,Enterprise,2.9,1-3,3,2,Lost
7622,Quote,4,6.88,REP_023,LATAM,Enterprise,2.9,1-3,3,2,Lost
7623,Lead,1,2.36,REP_159,EMEA,SMB,0.8,0-1,3,1,Won
7623,Qualify,2,5.04,REP_159,EMEA,SMB,0.8,0-1,3,1,Won
7623,Opportunity,3,2.01,REP_159,EMEA,SMB,0.8,0-1,3,1,Won
7623,Quote,4,6.78,REP_159,EMEA,SMB,0.8,0-1,3,1,Won
7623,Close,5,2.48,REP_159,EMEA,SMB,0.8,0-1,3,1,Won
7624,Lead,1,3.81,REP_126,EMEA,SMB,4.9,3-6,0,2,Won
7624,Qualify,2,2.3,REP_126,EMEA,SMB,4.9,3-6,0,2,Won
7624,Opportunity,3,8.5,REP_126,EMEA,SMB,4.9,3-6,0,2,Won
7624,Quote,4,11.01,REP_126,EMEA,SMB,4.9,3-6,0,2,Won
7624,Close,5,2.67,REP_126,EMEA,SMB,4.9,3-6,0,2,Won
7625,Lead,1,2.61,REP_063,EMEA,Enterprise,2.1,1-3,4,1,Lost
7625,Qualify,2,7.77,REP_063,EMEA,Enterprise,2.1,1-3,4,1,Lost
7626,Lead,1,1.83,REP_088,North America,SMB,4.1,3-6,1,0,Won
7626,Qualify,2,2.9,REP_088,North America,SMB,4.1,3-6,1,0,Won
7626,Opportunity,3,2.76,REP_088,North America,SMB,4.1,3-6,1,0,Won
7626,Quote,4,1.5,REP_088,North America,SMB,4.1,3-6,1,0,Won
7626,Close,5,1.21,REP_088,North America,SMB,4.1,3-6,1,0,Won
7627,Lead,1,0.55,REP_089,North America,SMB,5.2,3-6,2,1,Lost
7627,Qualify,2,4.35,REP_089,North America,SMB,5.2,3-6,2,1,Lost
7627,Opportunity,3,9.87,REP_089,North America,SMB,5.2,3-6,2,1,Lost
7627,Quote,4,1.38,REP_089,North America,SMB,5.2,3-6,2,1,Lost
7628,Lead,1,1.98,REP_166,North America,Enterprise,3.3,3-6,0,4,Won
7628,Qualify,2,4.46,REP_166,North America,Enterprise,3.3,3-6,0,4,Won
7628,Opportunity,3,8.53,REP_166,North America,Enterprise,3.3,3-6,0,4,Won
7628,Quote,4,3.97,REP_166,North America,Enterprise,3.3,3-6,0,4,Won
7628,Close,5,5.15,REP_166,North America,Enterprise,3.3,3-6,0,4,Won
7629,Lead,1,1.67,REP_175,North America,Mid-Market,4.9,3-6,4,1,Won
7629,Qualify,2,12.03,REP_175,North America,Mid-Market,4.9,3-6,4,1,Won
7629,Opportunity,3,1.59,REP_175,North America,Mid-Market,4.9,3-6,4,1,Won
7629,Quote,4,2.32,REP_175,North America,Mid-Market,4.9,3-6,4,1,Won
7629,Close,5,2.27,REP_175,North America,Mid-Market,4.9,3-6,4,1,Won
7630,Lead,1,3.16,REP_146,North America,Mid-Market,5.5,3-6,1,2,Lost
7630,Qualify,2,2.32,REP_146,North America,Mid-Market,5.5,3-6,1,2,Lost
7630,Opportunity,3,7.57,REP_146,North America,Mid-Market,5.5,3-6,1,2,Lost
7630,Quote,4,1.38,REP_146,North America,Mid-Market,5.5,3-6,1,2,Lost
7631,Lead,1,0.23,REP_118,EMEA,SMB,2.7,1-3,6,0,Won
7631,Qualify,2,2.99,REP_118,EMEA,SMB,2.7,1-3,6,0,Won
7631,Opportunity,3,10.37,REP_118,EMEA,SMB,2.7,1-3,6,0,Won
7631,Quote,4,5.32,REP_118,EMEA,SMB,2.7,1-3,6,0,Won
7631,Close,5,0.62,REP_118,EMEA,SMB,2.7,1-3,6,0,Won
7632,Lead,1,3.47,REP_019,APAC,SMB,1.4,1-3,3,3,Won
7632,Qualify,2,5.25,REP_019,APAC,SMB,1.4,1-3,3,3,Won
7632,Opportunity,3,2.57,REP_019,APAC,SMB,1.4,1-3,3,3,Won
7632,Quote,4,6.51,REP_019,APAC,SMB,1.4,1-3,3,3,Won
7632,Close,5,0.63,REP_019,APAC,SMB,1.4,1-3,3,3,Won
7633,Lead,1,8.44,REP_165,EMEA,Enterprise,3.8,3-6,6,4,Won
7633,Qualify,2,12.5,REP_165,EMEA,Enterprise,3.8,3-6,6,4,Won
7633,Opportunity,3,14.49,REP_165,EMEA,Enterprise,3.8,3-6,6,4,Won
7633,Quote,4,6.67,REP_165,EMEA,Enterprise,3.8,3-6,6,4,Won
7633,Close,5,1.55,REP_165,EMEA,Enterprise,3.8,3-6,6,4,Won
7634,Lead,1,1.92,REP_025,APAC,SMB,6.0,6+,2,3,Won
7634,Qualify,2,3.44,REP_025,APAC,SMB,6.0,6+,2,3,Won
7634,Opportunity,3,3.92,REP_025,APAC,SMB,6.0,6+,2,3,Won
7634,Quote,4,3.08,REP_025,APAC,SMB,6.0,6+,2,3,Won
7634,Close,5,3.92,REP_025,APAC,SMB,6.0,6+,2,3,Won
7635,Lead,1,0.51,REP_031,APAC,SMB,0.8,0-1,3,2,Won
7635,Qualify,2,7.64,REP_031,APAC,SMB,0.8,0-1,3,2,Won
7635,Opportunity,3,9.62,REP_031,APAC,SMB,0.8,0-1,3,2,Won
7635,Quote,4,7.87,REP_031,APAC,SMB,0.8,0-1,3,2,Won
7635,Close,5,0.9,REP_031,APAC,SMB,0.8,0-1,3,2,Won
7636,Lead,1,1.88,REP_013,EMEA,SMB,6.5,6+,3,0,Won
7636,Qualify,2,2.74,REP_013,EMEA,SMB,6.5,6+,3,0,Won
7636,Opportunity,3,1.6,REP_013,EMEA,SMB,6.5,6+,3,0,Won
7636,Quote,4,5.06,REP_013,EMEA,SMB,6.5,6+,3,0,Won
7636,Close,5,1.62,REP_013,EMEA,SMB,6.5,6+,3,0,Won
7637,Lead,1,5.11,REP_171,North America,Enterprise,4.4,3-6,2,5,Lost
7638,Lead,1,7.19,REP_089,North America,Mid-Market,5.2,3-6,3,3,Lost
7638,Qualify,2,8.08,REP_089,North America,Mid-Market,5.2,3-6,3,3,Lost
7638,Opportunity,3,10.95,REP_089,North America,Mid-Market,5.2,3-6,3,3,Lost
7638,Quote,4,7.72,REP_089,North America,Mid-Market,5.2,3-6,3,3,Lost
7639,Lead,1,1.03,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Lost
7639,Qualify,2,2.71,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Lost
7640,Lead,1,1.46,REP_015,North America,Enterprise,2.8,1-3,5,1,Lost
7640,Qualify,2,7.45,REP_015,North America,Enterprise,2.8,1-3,5,1,Lost
7640,Opportunity,3,16.09,REP_015,North America,Enterprise,2.8,1-3,5,1,Lost
7640,Quote,4,3.09,REP_015,North America,Enterprise,2.8,1-3,5,1,Lost
7641,Lead,1,2.09,REP_075,North America,SMB,3.9,3-6,2,0,Lost
7641,Qualify,2,5.23,REP_075,North America,SMB,3.9,3-6,2,0,Lost
7641,Opportunity,3,0.32,REP_075,North America,SMB,3.9,3-6,2,0,Lost
7642,Lead,1,5.55,REP_131,North America,Enterprise,5.8,3-6,6,5,Lost
7642,Qualify,2,3.23,REP_131,North America,Enterprise,5.8,3-6,6,5,Lost
7642,Opportunity,3,28.15,REP_131,North America,Enterprise,5.8,3-6,6,5,Lost
7643,Lead,1,3.46,REP_180,APAC,SMB,3.7,3-6,0,0,Lost
7643,Qualify,2,0.65,REP_180,APAC,SMB,3.7,3-6,0,0,Lost
7643,Opportunity,3,6.56,REP_180,APAC,SMB,3.7,3-6,0,0,Lost
7643,Quote,4,1.94,REP_180,APAC,SMB,3.7,3-6,0,0,Lost
7644,Lead,1,1.27,REP_100,LATAM,SMB,1.7,1-3,3,2,Won
7644,Qualify,2,3.29,REP_100,LATAM,SMB,1.7,1-3,3,2,Won
7644,Opportunity,3,2.99,REP_100,LATAM,SMB,1.7,1-3,3,2,Won
7644,Quote,4,3.11,REP_100,LATAM,SMB,1.7,1-3,3,2,Won
7644,Close,5,1.77,REP_100,LATAM,SMB,1.7,1-3,3,2,Won
7645,Lead,1,3.38,REP_110,APAC,SMB,3.7,3-6,0,1,Won
7645,Qualify,2,1.35,REP_110,APAC,SMB,3.7,3-6,0,1,Won
7645,Opportunity,3,10.6,REP_110,APAC,SMB,3.7,3-6,0,1,Won
7645,Quote,4,2.35,REP_110,APAC,SMB,3.7,3-6,0,1,Won
7645,Close,5,0.53,REP_110,APAC,SMB,3.7,3-6,0,1,Won
7646,Lead,1,2.6,REP_151,APAC,Enterprise,3.1,3-6,3,3,Won
7646,Qualify,2,7.14,REP_151,APAC,Enterprise,3.1,3-6,3,3,Won
7646,Opportunity,3,9.31,REP_151,APAC,Enterprise,3.1,3-6,3,3,Won
7646,Quote,4,8.65,REP_151,APAC,Enterprise,3.1,3-6,3,3,Won
7646,Close,5,11.13,REP_151,APAC,Enterprise,3.1,3-6,3,3,Won
7647,Lead,1,4.72,REP_163,North America,Enterprise,4.4,3-6,4,2,Lost
7647,Qualify,2,5.52,REP_163,North America,Enterprise,4.4,3-6,4,2,Lost
7648,Lead,1,3.75,REP_051,North America,Mid-Market,7.0,6+,5,1,Lost
7648,Qualify,2,2.9,REP_051,North America,Mid-Market,7.0,6+,5,1,Lost
7648,Opportunity,3,2.35,REP_051,North America,Mid-Market,7.0,6+,5,1,Lost
7649,Lead,1,0.97,REP_179,APAC,SMB,3.7,3-6,5,2,Lost
7649,Qualify,2,9.71,REP_179,APAC,SMB,3.7,3-6,5,2,Lost
7649,Opportunity,3,6.01,REP_179,APAC,SMB,3.7,3-6,5,2,Lost
7650,Lead,1,2.16,REP_094,North America,SMB,1.8,1-3,1,0,Lost
7650,Qualify,2,0.71,REP_094,North America,SMB,1.8,1-3,1,0,Lost
7650,Opportunity,3,5.36,REP_094,North America,SMB,1.8,1-3,1,0,Lost
7651,Lead,1,1.11,REP_168,APAC,SMB,6.4,6+,2,2,Won
7651,Qualify,2,3.23,REP_168,APAC,SMB,6.4,6+,2,2,Won
7651,Opportunity,3,17.52,REP_168,APAC,SMB,6.4,6+,2,2,Won
7651,Quote,4,2.21,REP_168,APAC,SMB,6.4,6+,2,2,Won
7651,Close,5,0.71,REP_168,APAC,SMB,6.4,6+,2,2,Won
7652,Lead,1,1.87,REP_022,North America,SMB,3.2,3-6,2,2,Won
7652,Qualify,2,7.75,REP_022,North America,SMB,3.2,3-6,2,2,Won
7652,Opportunity,3,4.5,REP_022,North America,SMB,3.2,3-6,2,2,Won
7652,Quote,4,1.04,REP_022,North America,SMB,3.2,3-6,2,2,Won
7652,Close,5,1.41,REP_022,North America,SMB,3.2,3-6,2,2,Won
7653,Lead,1,1.81,REP_018,North America,SMB,1.0,0-1,4,2,Lost
7654,Lead,1,4.82,REP_160,APAC,Mid-Market,1.9,1-3,2,4,Lost
7654,Qualify,2,9.26,REP_160,APAC,Mid-Market,1.9,1-3,2,4,Lost
7655,Lead,1,2.38,REP_122,EMEA,Mid-Market,0.2,0-1,2,1,Lost
7655,Qualify,2,18.9,REP_122,EMEA,Mid-Market,0.2,0-1,2,1,Lost
7655,Opportunity,3,8.93,REP_122,EMEA,Mid-Market,0.2,0-1,2,1,Lost
7655,Quote,4,7.45,REP_122,EMEA,Mid-Market,0.2,0-1,2,1,Lost
7656,Lead,1,5.15,REP_032,LATAM,Enterprise,1.4,1-3,3,3,Lost
7656,Qualify,2,14.1,REP_032,LATAM,Enterprise,1.4,1-3,3,3,Lost
7656,Opportunity,3,3.75,REP_032,LATAM,Enterprise,1.4,1-3,3,3,Lost
7657,Lead,1,3.88,REP_162,APAC,Mid-Market,5.5,3-6,3,3,Won
7657,Qualify,2,3.67,REP_162,APAC,Mid-Market,5.5,3-6,3,3,Won
7657,Opportunity,3,12.86,REP_162,APAC,Mid-Market,5.5,3-6,3,3,Won
7657,Quote,4,11.38,REP_162,APAC,Mid-Market,5.5,3-6,3,3,Won
7657,Close,5,5.03,REP_162,APAC,Mid-Market,5.5,3-6,3,3,Won
7658,Lead,1,0.88,REP_019,APAC,SMB,1.4,1-3,6,2,Lost
7658,Qualify,2,2.23,REP_019,APAC,SMB,1.4,1-3,6,2,Lost
7658,Opportunity,3,2.29,REP_019,APAC,SMB,1.4,1-3,6,2,Lost
7659,Lead,1,1.21,REP_123,North America,Mid-Market,3.9,3-6,2,2,Won
7659,Qualify,2,2.16,REP_123,North America,Mid-Market,3.9,3-6,2,2,Won
7659,Opportunity,3,22.89,REP_123,North America,Mid-Market,3.9,3-6,2,2,Won
7659,Quote,4,1.6,REP_123,North America,Mid-Market,3.9,3-6,2,2,Won
7659,Close,5,2.84,REP_123,North America,Mid-Market,3.9,3-6,2,2,Won
7660,Lead,1,0.75,REP_037,North America,SMB,2.2,1-3,3,0,Lost
7660,Qualify,2,6.09,REP_037,North America,SMB,2.2,1-3,3,0,Lost
7660,Opportunity,3,5.29,REP_037,North America,SMB,2.2,1-3,3,0,Lost
7660,Quote,4,2.01,REP_037,North America,SMB,2.2,1-3,3,0,Lost
7661,Lead,1,0.5,REP_013,EMEA,Mid-Market,6.5,6+,3,4,Lost
7661,Qualify,2,2.7,REP_013,EMEA,Mid-Market,6.5,6+,3,4,Lost
7661,Opportunity,3,5.88,REP_013,EMEA,Mid-Market,6.5,6+,3,4,Lost
7661,Quote,4,6.89,REP_013,EMEA,Mid-Market,6.5,6+,3,4,Lost
7662,Lead,1,2.9,REP_146,North America,Mid-Market,5.5,3-6,4,0,Lost
7662,Qualify,2,8.15,REP_146,North America,Mid-Market,5.5,3-6,4,0,Lost
7663,Lead,1,4.16,REP_153,North America,SMB,2.2,1-3,3,1,Lost
7663,Qualify,2,0.57,REP_153,North America,SMB,2.2,1-3,3,1,Lost
7663,Opportunity,3,5.82,REP_153,North America,SMB,2.2,1-3,3,1,Lost
7663,Quote,4,0.9,REP_153,North America,SMB,2.2,1-3,3,1,Lost
7664,Lead,1,2.83,REP_020,EMEA,SMB,4.5,3-6,5,1,Won
7664,Qualify,2,2.64,REP_020,EMEA,SMB,4.5,3-6,5,1,Won
7664,Opportunity,3,3.18,REP_020,EMEA,SMB,4.5,3-6,5,1,Won
7664,Quote,4,5.75,REP_020,EMEA,SMB,4.5,3-6,5,1,Won
7664,Close,5,1.74,REP_020,EMEA,SMB,4.5,3-6,5,1,Won
7665,Lead,1,1.85,REP_017,EMEA,Enterprise,6.1,6+,3,4,Lost
7666,Lead,1,4.05,REP_111,North America,Mid-Market,3.3,3-6,0,1,Lost
7666,Qualify,2,5.97,REP_111,North America,Mid-Market,3.3,3-6,0,1,Lost
7666,Opportunity,3,6.23,REP_111,North America,Mid-Market,3.3,3-6,0,1,Lost
7667,Lead,1,4.01,REP_006,LATAM,Mid-Market,2.4,1-3,2,1,Lost
7667,Qualify,2,4.34,REP_006,LATAM,Mid-Market,2.4,1-3,2,1,Lost
7667,Opportunity,3,3.01,REP_006,LATAM,Mid-Market,2.4,1-3,2,1,Lost
7668,Lead,1,3.36,REP_135,EMEA,Mid-Market,4.1,3-6,1,4,Won
7668,Qualify,2,2.02,REP_135,EMEA,Mid-Market,4.1,3-6,1,4,Won
7668,Opportunity,3,12.27,REP_135,EMEA,Mid-Market,4.1,3-6,1,4,Won
7668,Quote,4,7.22,REP_135,EMEA,Mid-Market,4.1,3-6,1,4,Won
7668,Close,5,2.63,REP_135,EMEA,Mid-Market,4.1,3-6,1,4,Won
7669,Lead,1,1.37,REP_165,EMEA,Mid-Market,3.8,3-6,6,1,Won
7669,Qualify,2,5.81,REP_165,EMEA,Mid-Market,3.8,3-6,6,1,Won
7669,Opportunity,3,21.75,REP_165,EMEA,Mid-Market,3.8,3-6,6,1,Won
7669,Quote,4,10.2,REP_165,EMEA,Mid-Market,3.8,3-6,6,1,Won
7669,Close,5,3.2,REP_165,EMEA,Mid-Market,3.8,3-6,6,1,Won
7670,Lead,1,1.84,REP_136,North America,SMB,6.7,6+,2,2,Lost
7670,Qualify,2,2.63,REP_136,North America,SMB,6.7,6+,2,2,Lost
7670,Opportunity,3,4.83,REP_136,North America,SMB,6.7,6+,2,2,Lost
7670,Quote,4,4.16,REP_136,North America,SMB,6.7,6+,2,2,Lost
7671,Lead,1,7.41,REP_042,APAC,Enterprise,2.9,1-3,1,4,Lost
7671,Qualify,2,1.59,REP_042,APAC,Enterprise,2.9,1-3,1,4,Lost
7671,Opportunity,3,5.29,REP_042,APAC,Enterprise,2.9,1-3,1,4,Lost
7672,Lead,1,3.38,REP_035,North America,Enterprise,0.5,0-1,4,2,Won
7672,Qualify,2,7.18,REP_035,North America,Enterprise,0.5,0-1,4,2,Won
7672,Opportunity,3,24.31,REP_035,North America,Enterprise,0.5,0-1,4,2,Won
7672,Quote,4,43.42,REP_035,North America,Enterprise,0.5,0-1,4,2,Won
7672,Close,5,5.2,REP_035,North America,Enterprise,0.5,0-1,4,2,Won
7673,Lead,1,0.52,REP_123,North America,SMB,3.9,3-6,2,1,Lost
7673,Qualify,2,4.67,REP_123,North America,SMB,3.9,3-6,2,1,Lost
7674,Lead,1,1.99,REP_012,LATAM,SMB,0.5,0-1,1,0,Lost
7674,Qualify,2,1.8,REP_012,LATAM,SMB,0.5,0-1,1,0,Lost
7674,Opportunity,3,5.13,REP_012,LATAM,SMB,0.5,0-1,1,0,Lost
7674,Quote,4,2.29,REP_012,LATAM,SMB,0.5,0-1,1,0,Lost
7675,Lead,1,3.87,REP_097,North America,Mid-Market,7.4,6+,1,4,Lost
7675,Qualify,2,2.25,REP_097,North America,Mid-Market,7.4,6+,1,4,Lost
7675,Opportunity,3,2.75,REP_097,North America,Mid-Market,7.4,6+,1,4,Lost
7676,Lead,1,2.02,REP_081,EMEA,Mid-Market,2.4,1-3,3,2,Lost
7676,Qualify,2,4.57,REP_081,EMEA,Mid-Market,2.4,1-3,3,2,Lost
7676,Opportunity,3,6.28,REP_081,EMEA,Mid-Market,2.4,1-3,3,2,Lost
7676,Quote,4,8.14,REP_081,EMEA,Mid-Market,2.4,1-3,3,2,Lost
7677,Lead,1,1.05,REP_135,EMEA,SMB,4.1,3-6,3,1,Won
7677,Qualify,2,3.18,REP_135,EMEA,SMB,4.1,3-6,3,1,Won
7677,Opportunity,3,3.76,REP_135,EMEA,SMB,4.1,3-6,3,1,Won
7677,Quote,4,3.68,REP_135,EMEA,SMB,4.1,3-6,3,1,Won
7677,Close,5,2.29,REP_135,EMEA,SMB,4.1,3-6,3,1,Won
7678,Lead,1,6.25,REP_037,North America,Mid-Market,2.2,1-3,1,3,Won
7678,Qualify,2,1.16,REP_037,North America,Mid-Market,2.2,1-3,1,3,Won
7678,Opportunity,3,2.19,REP_037,North America,Mid-Market,2.2,1-3,1,3,Won
7678,Quote,4,4.53,REP_037,North America,Mid-Market,2.2,1-3,1,3,Won
7678,Close,5,2.33,REP_037,North America,Mid-Market,2.2,1-3,1,3,Won
7679,Lead,1,1.19,REP_138,EMEA,Mid-Market,4.9,3-6,4,2,Lost
7679,Qualify,2,3.45,REP_138,EMEA,Mid-Market,4.9,3-6,4,2,Lost
